air_temp,clearsky_ghi,relative_humidity,period_end,period,PV Power
20,0,98.2,2023-01-14T22:15:00Z,PT15M,0
20,0,98.4,2023-01-14T22:30:00Z,PT15M,0
20,0,98.5,2023-01-14T22:45:00Z,PT15M,0
20,0,98.7,2023-01-14T23:00:00Z,PT15M,0
20,0,98.8,2023-01-14T23:15:00Z,PT15M,0
20,0,99,2023-01-14T23:30:00Z,PT15M,0
20,0,99.2,2023-01-14T23:45:00Z,PT15M,0
20,0,99.3,2023-01-15T00:00:00Z,PT15M,0
20,0,99.4,2023-01-15T00:15:00Z,PT15M,0
20,0,99.4,2023-01-15T00:30:00Z,PT15M,0
20,0,99.4,2023-01-15T00:45:00Z,PT15M,0
20,0,99.4,2023-01-15T01:00:00Z,PT15M,0
20,10,99.1,2023-01-15T01:15:00Z,PT15M,4.222625
20,34,98.5,2023-01-15T01:30:00Z,PT15M,14.356925
20,63,97.9,2023-01-15T01:45:00Z,PT15M,26.6025375
21,98,97.3,2023-01-15T02:00:00Z,PT15M,41.23938
21,137,97,2023-01-15T02:15:00Z,PT15M,57.65097
21,179,97,2023-01-15T02:30:00Z,PT15M,75.32499
21,224,97,2023-01-15T02:45:00Z,PT15M,94.26144
21,269,97,2023-01-15T03:00:00Z,PT15M,113.19789
21,315,96,2023-01-15T03:15:00Z,PT15M,132.55515
21,361,94.1,2023-01-15T03:30:00Z,PT15M,151.91241
21,404,92.2,2023-01-15T03:45:00Z,PT15M,170.00724
21,444,90.4,2023-01-15T04:00:00Z,PT15M,186.83964
22,482,86.4,2023-01-15T04:15:00Z,PT15M,202.130315
22,517,80.7,2023-01-15T04:30:00Z,PT15M,216.8078275
23,549,75.3,2023-01-15T04:45:00Z,PT15M,229.429845
24,577,70.4,2023-01-15T05:00:00Z,PT15M,240.2930925
25,601,66.8,2023-01-15T05:15:00Z,PT15M,249.415
26,621,64.4,2023-01-15T05:30:00Z,PT15M,256.8129975
27,636,62,2023-01-15T05:45:00Z,PT15M,262.09242
27,647,59.8,2023-01-15T06:00:00Z,PT15M,266.625465
28,653,58.2,2023-01-15T06:15:00Z,PT15M,268.1495525
28,654,57.3,2023-01-15T06:30:00Z,PT15M,268.560195
28,652,56.3,2023-01-15T06:45:00Z,PT15M,267.73891
28,646,55.4,2023-01-15T07:00:00Z,PT15M,265.275055
28,636,54.1,2023-01-15T07:15:00Z,PT15M,261.16863
29,621,52.4,2023-01-15T07:30:00Z,PT15M,254.10699
29,603,50.8,2023-01-15T07:45:00Z,PT15M,246.74157
29,580,49.2,2023-01-15T08:00:00Z,PT15M,237.3302
29,553,48.2,2023-01-15T08:15:00Z,PT15M,226.28207
30,522,47.7,2023-01-15T08:30:00Z,PT15M,212.838975
30,485,47.2,2023-01-15T08:45:00Z,PT15M,197.7526875
30,442,46.7,2023-01-15T09:00:00Z,PT15M,180.219975
29,397,47.3,2023-01-15T09:15:00Z,PT15M,162.44843
29,351,49.1,2023-01-15T09:30:00Z,PT15M,143.62569
28,307,50.9,2023-01-15T09:45:00Z,PT15M,126.0672475
28,265,52.8,2023-01-15T10:00:00Z,PT15M,108.8202625
28,223,53.9,2023-01-15T10:15:00Z,PT15M,91.5732775
28,181,54.2,2023-01-15T10:30:00Z,PT15M,74.3262925
28,142,54.4,2023-01-15T10:45:00Z,PT15M,58.311235
28,105,54.7,2023-01-15T11:00:00Z,PT15M,43.1174625
28,71,55.3,2023-01-15T11:15:00Z,PT15M,29.1556175
27,42,56.3,2023-01-15T11:30:00Z,PT15M,17.30799
27,18,57.3,2023-01-15T11:45:00Z,PT15M,7.41771
27,1,58.3,2023-01-15T12:00:00Z,PT15M,0.412095
26,0,59.4,2023-01-15T12:15:00Z,PT15M,0
26,0,60.5,2023-01-15T12:30:00Z,PT15M,0
26,0,61.6,2023-01-15T12:45:00Z,PT15M,0
26,0,62.8,2023-01-15T13:00:00Z,PT15M,0
26,0,64.8,2023-01-15T13:15:00Z,PT15M,0
26,0,67.7,2023-01-15T13:30:00Z,PT15M,0
25,0,70.8,2023-01-15T13:45:00Z,PT15M,0
25,0,74,2023-01-15T14:00:00Z,PT15M,0
25,0,76.6,2023-01-15T14:15:00Z,PT15M,0
24,0,78.6,2023-01-15T14:30:00Z,PT15M,0
24,0,80.6,2023-01-15T14:45:00Z,PT15M,0
24,0,82.7,2023-01-15T15:00:00Z,PT15M,0
23,0,84.4,2023-01-15T15:15:00Z,PT15M,0
23,0,85.5,2023-01-15T15:30:00Z,PT15M,0
23,0,86.7,2023-01-15T15:45:00Z,PT15M,0
23,0,87.9,2023-01-15T16:00:00Z,PT15M,0
23,0,89.1,2023-01-15T16:15:00Z,PT15M,0
23,0,90.1,2023-01-15T16:30:00Z,PT15M,0
23,0,91.2,2023-01-15T16:45:00Z,PT15M,0
22,0,92.4,2023-01-15T17:00:00Z,PT15M,0
22,0,93.1,2023-01-15T17:15:00Z,PT15M,0
22,0,93.6,2023-01-15T17:30:00Z,PT15M,0
22,0,94,2023-01-15T17:45:00Z,PT15M,0
22,0,94.4,2023-01-15T18:00:00Z,PT15M,0
22,0,94.7,2023-01-15T18:15:00Z,PT15M,0
22,0,94.9,2023-01-15T18:30:00Z,PT15M,0
22,0,95,2023-01-15T18:45:00Z,PT15M,0
22,0,95.2,2023-01-15T19:00:00Z,PT15M,0
22,0,95.4,2023-01-15T19:15:00Z,PT15M,0
22,0,95.9,2023-01-15T19:30:00Z,PT15M,0
22,0,96.3,2023-01-15T19:45:00Z,PT15M,0
22,0,96.8,2023-01-15T20:00:00Z,PT15M,0
22,0,97,2023-01-15T20:15:00Z,PT15M,0
22,0,97,2023-01-15T20:30:00Z,PT15M,0
22,0,97,2023-01-15T20:45:00Z,PT15M,0
22,0,97,2023-01-15T21:00:00Z,PT15M,0
22,0,97.1,2023-01-15T21:15:00Z,PT15M,0
22,0,97.2,2023-01-15T21:30:00Z,PT15M,0
22,0,97.4,2023-01-15T21:45:00Z,PT15M,0
21,0,97.5,2023-01-15T22:00:00Z,PT15M,0
21,0,97.7,2023-01-15T22:15:00Z,PT15M,0
21,0,98,2023-01-15T22:30:00Z,PT15M,0
21,0,98.3,2023-01-15T22:45:00Z,PT15M,0
21,0,98.6,2023-01-15T23:00:00Z,PT15M,0
21,0,98.8,2023-01-15T23:15:00Z,PT15M,0
21,0,98.8,2023-01-15T23:30:00Z,PT15M,0
21,0,98.8,2023-01-15T23:45:00Z,PT15M,0
21,0,98.8,2023-01-16T00:00:00Z,PT15M,0
20,0,98.5,2023-01-16T00:15:00Z,PT15M,0
20,0,97.9,2023-01-16T00:30:00Z,PT15M,0
21,0,97.3,2023-01-16T00:45:00Z,PT15M,0
21,0,96.7,2023-01-16T01:00:00Z,PT15M,0
21,10,96.3,2023-01-16T01:15:00Z,PT15M,4.2081
21,32,96.1,2023-01-16T01:30:00Z,PT15M,13.46592
21,58,96,2023-01-16T01:45:00Z,PT15M,24.40698
21,90,95.8,2023-01-16T02:00:00Z,PT15M,37.8729
21,125,95.5,2023-01-16T02:15:00Z,PT15M,52.60125
21,164,94.9,2023-01-16T02:30:00Z,PT15M,69.01284
21,202,94.3,2023-01-16T02:45:00Z,PT15M,85.00362
21,237,93.7,2023-01-16T03:00:00Z,PT15M,99.73197
21,271,93.2,2023-01-16T03:15:00Z,PT15M,114.03951
21,303,92.8,2023-01-16T03:30:00Z,PT15M,127.50543
21,337,92.4,2023-01-16T03:45:00Z,PT15M,141.81297
21,374,92,2023-01-16T04:00:00Z,PT15M,157.38294
22,409,89.5,2023-01-16T04:15:00Z,PT15M,171.5172175
23,442,85.1,2023-01-16T04:30:00Z,PT15M,184.71401
24,472,81,2023-01-16T04:45:00Z,PT15M,196.56558
25,499,77.1,2023-01-16T05:00:00Z,PT15M,207.085
25,522,74.7,2023-01-16T05:15:00Z,PT15M,216.63
25,541,73.7,2023-01-16T05:30:00Z,PT15M,224.515
25,557,72.7,2023-01-16T05:45:00Z,PT15M,231.155
26,569,71.7,2023-01-16T06:00:00Z,PT15M,235.3085275
26,576,70.8,2023-01-16T06:15:00Z,PT15M,238.20336
26,580,69.9,2023-01-16T06:30:00Z,PT15M,239.85755
26,579,69.1,2023-01-16T06:45:00Z,PT15M,239.4440025
26,575,68.3,2023-01-16T07:00:00Z,PT15M,237.7898125
26,567,66.8,2023-01-16T07:15:00Z,PT15M,234.4814325
27,555,64.8,2023-01-16T07:30:00Z,PT15M,228.712725
27,538,62.8,2023-01-16T07:45:00Z,PT15M,221.70711
28,518,60.8,2023-01-16T08:00:00Z,PT15M,212.712815
28,494,59.6,2023-01-16T08:15:00Z,PT15M,202.857395
28,467,58.9,2023-01-16T08:30:00Z,PT15M,191.7700475
28,435,58.3,2023-01-16T08:45:00Z,PT15M,178.6294875
28,398,57.7,2023-01-16T09:00:00Z,PT15M,163.435715
28,359,58.5,2023-01-16T09:15:00Z,PT15M,147.4206575
27,319,60.7,2023-01-16T09:30:00Z,PT15M,131.458305
27,280,63,2023-01-16T09:45:00Z,PT15M,115.3866
26,243,65.3,2023-01-16T10:00:00Z,PT15M,100.4920425
26,205,66.8,2023-01-16T10:15:00Z,PT15M,84.7772375
26,168,67.2,2023-01-16T10:30:00Z,PT15M,69.47598
26,132,67.6,2023-01-16T10:45:00Z,PT15M,54.58827
26,98,68,2023-01-16T11:00:00Z,PT15M,40.527655
26,68,68.6,2023-01-16T11:15:00Z,PT15M,28.12123
26,41,69.4,2023-01-16T11:30:00Z,PT15M,16.9554475
26,18,70.1,2023-01-16T11:45:00Z,PT15M,7.443855
26,2,70.9,2023-01-16T12:00:00Z,PT15M,0.827095
26,0,71.9,2023-01-16T12:15:00Z,PT15M,0
26,0,73.2,2023-01-16T12:30:00Z,PT15M,0
26,0,74.6,2023-01-16T12:45:00Z,PT15M,0
25,0,76,2023-01-16T13:00:00Z,PT15M,0
25,0,77.8,2023-01-16T13:15:00Z,PT15M,0
25,0,80.2,2023-01-16T13:30:00Z,PT15M,0
25,0,82.6,2023-01-16T13:45:00Z,PT15M,0
24,0,85.2,2023-01-16T14:00:00Z,PT15M,0
24,0,86.8,2023-01-16T14:15:00Z,PT15M,0
23,0,87.6,2023-01-16T14:30:00Z,PT15M,0
23,0,88.4,2023-01-16T14:45:00Z,PT15M,0
23,0,89.2,2023-01-16T15:00:00Z,PT15M,0
22,0,89.8,2023-01-16T15:15:00Z,PT15M,0
22,0,90.2,2023-01-16T15:30:00Z,PT15M,0
22,0,90.6,2023-01-16T15:45:00Z,PT15M,0
22,0,91,2023-01-16T16:00:00Z,PT15M,0
22,0,91.6,2023-01-16T16:15:00Z,PT15M,0
22,0,92.5,2023-01-16T16:30:00Z,PT15M,0
21,0,93.3,2023-01-16T16:45:00Z,PT15M,0
21,0,94.2,2023-01-16T17:00:00Z,PT15M,0
21,0,94.5,2023-01-16T17:15:00Z,PT15M,0
21,0,94.4,2023-01-16T17:30:00Z,PT15M,0
21,0,94.2,2023-01-16T17:45:00Z,PT15M,0
21,0,94.1,2023-01-16T18:00:00Z,PT15M,0
21,0,94.1,2023-01-16T18:15:00Z,PT15M,0
21,0,94.2,2023-01-16T18:30:00Z,PT15M,0
21,0,94.4,2023-01-16T18:45:00Z,PT15M,0
21,0,94.5,2023-01-16T19:00:00Z,PT15M,0
21,0,94.7,2023-01-16T19:15:00Z,PT15M,0
21,0,95,2023-01-16T19:30:00Z,PT15M,0
20,0,95.3,2023-01-16T19:45:00Z,PT15M,0
20,0,95.6,2023-01-16T20:00:00Z,PT15M,0
20,0,95.6,2023-01-16T20:15:00Z,PT15M,0
20,0,95.3,2023-01-16T20:30:00Z,PT15M,0
20,0,95,2023-01-16T20:45:00Z,PT15M,0
20,0,94.7,2023-01-16T21:00:00Z,PT15M,0
20,0,94.6,2023-01-16T21:15:00Z,PT15M,0
20,0,94.6,2023-01-16T21:30:00Z,PT15M,0
20,0,94.6,2023-01-16T21:45:00Z,PT15M,0
20,0,94.6,2023-01-16T22:00:00Z,PT15M,0
20,0,94.6,2023-01-16T22:15:00Z,PT15M,0
20,0,94.6,2023-01-16T22:30:00Z,PT15M,0
20,0,94.6,2023-01-16T22:45:00Z,PT15M,0
20,0,94.6,2023-01-16T23:00:00Z,PT15M,0
20,0,94.3,2023-01-16T23:15:00Z,PT15M,0
20,0,93.9,2023-01-16T23:30:00Z,PT15M,0
20,0,93.5,2023-01-16T23:45:00Z,PT15M,0
20,0,93,2023-01-17T00:00:00Z,PT15M,0
21,0,92.8,2023-01-17T00:15:00Z,PT15M,0
21,0,92.6,2023-01-17T00:30:00Z,PT15M,0
21,0,92.5,2023-01-17T00:45:00Z,PT15M,0
21,0,92.3,2023-01-17T01:00:00Z,PT15M,0
21,9,91.9,2023-01-17T01:15:00Z,PT15M,3.78729
21,29,91.2,2023-01-17T01:30:00Z,PT15M,12.20349
21,51,90.5,2023-01-17T01:45:00Z,PT15M,21.46131
21,77,89.8,2023-01-17T02:00:00Z,PT15M,32.40237
21,107,89.5,2023-01-17T02:15:00Z,PT15M,45.02667
21,140,89.5,2023-01-17T02:30:00Z,PT15M,58.9134
21,175,89.5,2023-01-17T02:45:00Z,PT15M,73.64175
21,213,89.5,2023-01-17T03:00:00Z,PT15M,89.63253
21,251,89.3,2023-01-17T03:15:00Z,PT15M,105.62331
21,290,89.1,2023-01-17T03:30:00Z,PT15M,122.0349
21,329,88.8,2023-01-17T03:45:00Z,PT15M,138.44649
21,366,88.5,2023-01-17T04:00:00Z,PT15M,154.01646
22,402,86.8,2023-01-17T04:15:00Z,PT15M,168.581715
22,436,83.9,2023-01-17T04:30:00Z,PT15M,182.83987
23,468,81,2023-01-17T04:45:00Z,PT15M,195.57954
24,498,78.3,2023-01-17T05:00:00Z,PT15M,207.393345
25,525,75.7,2023-01-17T05:15:00Z,PT15M,217.875
25,549,73.2,2023-01-17T05:30:00Z,PT15M,227.835
25,561,70.8,2023-01-17T05:45:00Z,PT15M,232.815
26,561,68.5,2023-01-17T06:00:00Z,PT15M,232.0001475
26,558,67.2,2023-01-17T06:15:00Z,PT15M,230.759505
26,551,66.8,2023-01-17T06:30:00Z,PT15M,227.8646725
26,548,66.4,2023-01-17T06:45:00Z,PT15M,226.62403
26,548,66,2023-01-17T07:00:00Z,PT15M,226.62403
26,544,65.1,2023-01-17T07:15:00Z,PT15M,224.96984
27,536,63.8,2023-01-17T07:30:00Z,PT15M,220.88292
27,524,62.5,2023-01-17T07:45:00Z,PT15M,215.93778
27,506,61.2,2023-01-17T08:00:00Z,PT15M,208.52007
28,484,60.4,2023-01-17T08:15:00Z,PT15M,198.75097
28,459,60,2023-01-17T08:30:00Z,PT15M,188.4849075
28,427,59.7,2023-01-17T08:45:00Z,PT15M,175.3443475
28,389,59.3,2023-01-17T09:00:00Z,PT15M,159.7399325
28,350,59.8,2023-01-17T09:15:00Z,PT15M,143.724875
27,309,61,2023-01-17T09:30:00Z,PT15M,127.337355
27,270,62.3,2023-01-17T09:45:00Z,PT15M,111.26565
27,232,63.6,2023-01-17T10:00:00Z,PT15M,95.60604
26,195,64.7,2023-01-17T10:15:00Z,PT15M,80.6417625
26,159,65.6,2023-01-17T10:30:00Z,PT15M,65.7540525
26,125,66.5,2023-01-17T10:45:00Z,PT15M,51.6934375
26,93,67.4,2023-01-17T11:00:00Z,PT15M,38.4599175
26,65,68.2,2023-01-17T11:15:00Z,PT15M,26.8805875
26,40,68.9,2023-01-17T11:30:00Z,PT15M,16.5419
26,18,69.7,2023-01-17T11:45:00Z,PT15M,7.443855
26,2,70.4,2023-01-17T12:00:00Z,PT15M,0.827095
26,0,71.4,2023-01-17T12:15:00Z,PT15M,0
26,0,72.8,2023-01-17T12:30:00Z,PT15M,0
25,0,74.1,2023-01-17T12:45:00Z,PT15M,0
25,0,75.5,2023-01-17T13:00:00Z,PT15M,0
25,0,77.2,2023-01-17T13:15:00Z,PT15M,0
25,0,79.3,2023-01-17T13:30:00Z,PT15M,0
25,0,81.5,2023-01-17T13:45:00Z,PT15M,0
24,0,83.8,2023-01-17T14:00:00Z,PT15M,0
24,0,85.2,2023-01-17T14:15:00Z,PT15M,0
24,0,85.7,2023-01-17T14:30:00Z,PT15M,0
24,0,86.2,2023-01-17T14:45:00Z,PT15M,0
23,0,86.7,2023-01-17T15:00:00Z,PT15M,0
23,0,87.3,2023-01-17T15:15:00Z,PT15M,0
23,0,88.1,2023-01-17T15:30:00Z,PT15M,0
23,0,88.9,2023-01-17T15:45:00Z,PT15M,0
23,0,89.7,2023-01-17T16:00:00Z,PT15M,0
23,0,90.5,2023-01-17T16:15:00Z,PT15M,0
22,0,91.2,2023-01-17T16:30:00Z,PT15M,0
22,0,91.9,2023-01-17T16:45:00Z,PT15M,0
22,0,92.6,2023-01-17T17:00:00Z,PT15M,0
22,0,92.9,2023-01-17T17:15:00Z,PT15M,0
22,0,92.9,2023-01-17T17:30:00Z,PT15M,0
22,0,92.9,2023-01-17T17:45:00Z,PT15M,0
22,0,92.9,2023-01-17T18:00:00Z,PT15M,0
22,0,92.8,2023-01-17T18:15:00Z,PT15M,0
22,0,92.7,2023-01-17T18:30:00Z,PT15M,0
22,0,92.6,2023-01-17T18:45:00Z,PT15M,0
22,0,92.4,2023-01-17T19:00:00Z,PT15M,0
22,0,92.6,2023-01-17T19:15:00Z,PT15M,0
22,0,93,2023-01-17T19:30:00Z,PT15M,0
22,0,93.4,2023-01-17T19:45:00Z,PT15M,0
22,0,93.8,2023-01-17T20:00:00Z,PT15M,0
21,0,94,2023-01-17T20:15:00Z,PT15M,0
21,0,94,2023-01-17T20:30:00Z,PT15M,0
21,0,94,2023-01-17T20:45:00Z,PT15M,0
21,0,94,2023-01-17T21:00:00Z,PT15M,0
21,0,94,2023-01-17T21:15:00Z,PT15M,0
21,0,94,2023-01-17T21:30:00Z,PT15M,0
21,0,94,2023-01-17T21:45:00Z,PT15M,0
21,0,94,2023-01-17T22:00:00Z,PT15M,0
21,0,94.1,2023-01-17T22:15:00Z,PT15M,0
21,0,94.4,2023-01-17T22:30:00Z,PT15M,0
20,0,94.7,2023-01-17T22:45:00Z,PT15M,0
20,0,95,2023-01-17T23:00:00Z,PT15M,0
20,0,95.1,2023-01-17T23:15:00Z,PT15M,0
20,0,94.9,2023-01-17T23:30:00Z,PT15M,0
20,0,94.8,2023-01-17T23:45:00Z,PT15M,0
20,0,94.6,2023-01-18T00:00:00Z,PT15M,0
20,0,94.4,2023-01-18T00:15:00Z,PT15M,0
20,0,94.1,2023-01-18T00:30:00Z,PT15M,0
21,0,93.9,2023-01-18T00:45:00Z,PT15M,0
21,0,93.6,2023-01-18T01:00:00Z,PT15M,0
21,9,93.2,2023-01-18T01:15:00Z,PT15M,3.78729
21,29,92.8,2023-01-18T01:30:00Z,PT15M,12.20349
21,53,92.4,2023-01-18T01:45:00Z,PT15M,22.30293
22,80,92,2023-01-18T02:00:00Z,PT15M,33.5486
22,112,91.4,2023-01-18T02:15:00Z,PT15M,46.96804
22,146,90.7,2023-01-18T02:30:00Z,PT15M,61.226195
22,179,90,2023-01-18T02:45:00Z,PT15M,75.0649925
22,209,89.3,2023-01-18T03:00:00Z,PT15M,87.6457175
22,237,88.5,2023-01-18T03:15:00Z,PT15M,99.3877275
22,264,87.6,2023-01-18T03:30:00Z,PT15M,110.71038
23,294,86.6,2023-01-18T03:45:00Z,PT15M,122.86407
23,329,85.7,2023-01-18T04:00:00Z,PT15M,137.490745
23,363,83.7,2023-01-18T04:15:00Z,PT15M,151.699515
24,395,80.8,2023-01-18T04:30:00Z,PT15M,164.4987375
24,425,77.9,2023-01-18T04:45:00Z,PT15M,176.9923125
25,452,75.1,2023-01-18T05:00:00Z,PT15M,187.58
25,475,73.1,2023-01-18T05:15:00Z,PT15M,197.125
25,496,71.7,2023-01-18T05:30:00Z,PT15M,205.84
26,511,70.3,2023-01-18T05:45:00Z,PT15M,211.3227725
26,521,68.9,2023-01-18T06:00:00Z,PT15M,215.4582475
26,528,68.1,2023-01-18T06:15:00Z,PT15M,218.35308
26,530,67.9,2023-01-18T06:30:00Z,PT15M,219.180175
26,529,67.7,2023-01-18T06:45:00Z,PT15M,218.7666275
26,524,67.5,2023-01-18T07:00:00Z,PT15M,216.69889
26,515,66.9,2023-01-18T07:15:00Z,PT15M,212.9769625
27,502,65.7,2023-01-18T07:30:00Z,PT15M,206.87169
27,485,64.5,2023-01-18T07:45:00Z,PT15M,199.866075
27,463,63.4,2023-01-18T08:00:00Z,PT15M,190.799985
27,438,63,2023-01-18T08:15:00Z,PT15M,180.49761
27,410,63.1,2023-01-18T08:30:00Z,PT15M,168.95895
27,380,63.3,2023-01-18T08:45:00Z,PT15M,156.5961
27,349,63.5,2023-01-18T09:00:00Z,PT15M,143.821155
27,315,64.8,2023-01-18T09:15:00Z,PT15M,129.809925
27,281,67.1,2023-01-18T09:30:00Z,PT15M,115.798695
26,246,69.6,2023-01-18T09:45:00Z,PT15M,101.732685
26,213,72.1,2023-01-18T10:00:00Z,PT15M,88.0856175
26,180,73.6,2023-01-18T10:15:00Z,PT15M,74.43855
26,148,73.9,2023-01-18T10:30:00Z,PT15M,61.20503
25,117,74.3,2023-01-18T10:45:00Z,PT15M,48.555
25,89,74.6,2023-01-18T11:00:00Z,PT15M,36.935
25,63,75.1,2023-01-18T11:15:00Z,PT15M,26.145
25,39,75.6,2023-01-18T11:30:00Z,PT15M,16.185
25,19,76.2,2023-01-18T11:45:00Z,PT15M,7.885
25,2,76.8,2023-01-18T12:00:00Z,PT15M,0.83
25,0,77.5,2023-01-18T12:15:00Z,PT15M,0
25,0,78.3,2023-01-18T12:30:00Z,PT15M,0
25,0,79.1,2023-01-18T12:45:00Z,PT15M,0
25,0,80,2023-01-18T13:00:00Z,PT15M,0
25,0,81.1,2023-01-18T13:15:00Z,PT15M,0
24,0,82.4,2023-01-18T13:30:00Z,PT15M,0
24,0,83.8,2023-01-18T13:45:00Z,PT15M,0
24,0,85.2,2023-01-18T14:00:00Z,PT15M,0
24,0,86,2023-01-18T14:15:00Z,PT15M,0
24,0,86.3,2023-01-18T14:30:00Z,PT15M,0
23,0,86.5,2023-01-18T14:45:00Z,PT15M,0
23,0,86.8,2023-01-18T15:00:00Z,PT15M,0
23,0,87.2,2023-01-18T15:15:00Z,PT15M,0
23,0,87.9,2023-01-18T15:30:00Z,PT15M,0
23,0,88.6,2023-01-18T15:45:00Z,PT15M,0
23,0,89.3,2023-01-18T16:00:00Z,PT15M,0
23,0,89.9,2023-01-18T16:15:00Z,PT15M,0
22,0,90.6,2023-01-18T16:30:00Z,PT15M,0
22,0,91.3,2023-01-18T16:45:00Z,PT15M,0
22,0,92,2023-01-18T17:00:00Z,PT15M,0
22,0,92.5,2023-01-18T17:15:00Z,PT15M,0
22,0,93,2023-01-18T17:30:00Z,PT15M,0
22,0,93.4,2023-01-18T17:45:00Z,PT15M,0
22,0,93.8,2023-01-18T18:00:00Z,PT15M,0
22,0,94,2023-01-18T18:15:00Z,PT15M,0
22,0,93.8,2023-01-18T18:30:00Z,PT15M,0
22,0,93.7,2023-01-18T18:45:00Z,PT15M,0
22,0,93.5,2023-01-18T19:00:00Z,PT15M,0
22,0,93.5,2023-01-18T19:15:00Z,PT15M,0
22,0,93.5,2023-01-18T19:30:00Z,PT15M,0
21,0,93.5,2023-01-18T19:45:00Z,PT15M,0
21,0,93.5,2023-01-18T20:00:00Z,PT15M,0
21,0,93.3,2023-01-18T20:15:00Z,PT15M,0
21,0,93,2023-01-18T20:30:00Z,PT15M,0
21,0,92.7,2023-01-18T20:45:00Z,PT15M,0
22,0,92.5,2023-01-18T21:00:00Z,PT15M,0
21,0,92.5,2023-01-18T21:15:00Z,PT15M,0
21,0,92.7,2023-01-18T21:30:00Z,PT15M,0
21,0,93,2023-01-18T21:45:00Z,PT15M,0
21,0,93.3,2023-01-18T22:00:00Z,PT15M,0
20,0,93.4,2023-01-18T22:15:00Z,PT15M,0
20,0,93.4,2023-01-18T22:30:00Z,PT15M,0
20,0,93.4,2023-01-18T22:45:00Z,PT15M,0
20,0,93.4,2023-01-18T23:00:00Z,PT15M,0
20,0,93.2,2023-01-18T23:15:00Z,PT15M,0
20,0,92.8,2023-01-18T23:30:00Z,PT15M,0
20,0,92.3,2023-01-18T23:45:00Z,PT15M,0
21,0,91.9,2023-01-19T00:00:00Z,PT15M,0
21,0,91.6,2023-01-19T00:15:00Z,PT15M,0
21,0,91.5,2023-01-19T00:30:00Z,PT15M,0
21,0,91.3,2023-01-19T00:45:00Z,PT15M,0
21,0,91.2,2023-01-19T01:00:00Z,PT15M,0
21,9,90.6,2023-01-19T01:15:00Z,PT15M,3.78729
21,28,89.4,2023-01-19T01:30:00Z,PT15M,11.78268
21,50,88.3,2023-01-19T01:45:00Z,PT15M,21.0405
21,74,87.2,2023-01-19T02:00:00Z,PT15M,31.13994
21,101,86.6,2023-01-19T02:15:00Z,PT15M,42.50181
21,131,86.3,2023-01-19T02:30:00Z,PT15M,55.12611
21,164,86,2023-01-19T02:45:00Z,PT15M,69.01284
21,198,85.8,2023-01-19T03:00:00Z,PT15M,83.32038
21,232,85.3,2023-01-19T03:15:00Z,PT15M,97.62792
21,267,84.6,2023-01-19T03:30:00Z,PT15M,112.35627
21,301,84,2023-01-19T03:45:00Z,PT15M,126.66381
21,335,83.3,2023-01-19T04:00:00Z,PT15M,140.97135
22,366,81.6,2023-01-19T04:15:00Z,PT15M,153.484845
22,396,78.8,2023-01-19T04:30:00Z,PT15M,166.06557
23,424,76.1,2023-01-19T04:45:00Z,PT15M,177.19172
24,450,73.5,2023-01-19T05:00:00Z,PT15M,187.403625
24,473,71.4,2023-01-19T05:15:00Z,PT15M,196.9820325
25,493,69.7,2023-01-19T05:30:00Z,PT15M,204.595
25,505,68.1,2023-01-19T05:45:00Z,PT15M,209.575
25,510,66.5,2023-01-19T06:00:00Z,PT15M,211.65
26,511,65.3,2023-01-19T06:15:00Z,PT15M,211.3227725
26,508,64.5,2023-01-19T06:30:00Z,PT15M,210.08213
26,505,63.7,2023-01-19T06:45:00Z,PT15M,208.8414875
26,501,63,2023-01-19T07:00:00Z,PT15M,207.1872975
26,494,62.1,2023-01-19T07:15:00Z,PT15M,204.292465
27,483,61.2,2023-01-19T07:30:00Z,PT15M,199.041885
27,469,60.4,2023-01-19T07:45:00Z,PT15M,193.272555
27,452,59.5,2023-01-19T08:00:00Z,PT15M,186.26694
27,432,58.9,2023-01-19T08:15:00Z,PT15M,178.02504
27,408,58.5,2023-01-19T08:30:00Z,PT15M,168.13476
27,380,58.1,2023-01-19T08:45:00Z,PT15M,156.5961
27,349,57.8,2023-01-19T09:00:00Z,PT15M,143.821155
27,316,58.6,2023-01-19T09:15:00Z,PT15M,130.22202
27,282,60.6,2023-01-19T09:30:00Z,PT15M,116.21079
26,248,62.8,2023-01-19T09:45:00Z,PT15M,102.55978
26,215,65,2023-01-19T10:00:00Z,PT15M,88.9127125
26,182,66,2023-01-19T10:15:00Z,PT15M,75.265645
26,150,65.8,2023-01-19T10:30:00Z,PT15M,62.032125
26,119,65.6,2023-01-19T10:45:00Z,PT15M,49.2121525
26,91,65.4,2023-01-19T11:00:00Z,PT15M,37.6328225
26,65,65.6,2023-01-19T11:15:00Z,PT15M,26.8805875
25,41,66.3,2023-01-19T11:30:00Z,PT15M,17.015
25,20,67,2023-01-19T11:45:00Z,PT15M,8.3
25,3,67.7,2023-01-19T12:00:00Z,PT15M,1.245
25,0,68,2023-01-19T12:15:00Z,PT15M,0
25,0,67.9,2023-01-19T12:30:00Z,PT15M,0
25,0,67.8,2023-01-19T12:45:00Z,PT15M,0
25,0,67.7,2023-01-19T13:00:00Z,PT15M,0
25,0,68.5,2023-01-19T13:15:00Z,PT15M,0
25,0,70.3,2023-01-19T13:30:00Z,PT15M,0
